City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
317,Neuquen,AR,-38.9516,-68.0591,58.891999999999996,18,75,3.6,broken clouds
318,Caravelas,BR,-17.7125,-39.2481,76.424,83,87,4.82,overcast clouds
319,Abdanan,IR,32.9926,47.4198,67.334,35,93,1.44,overcast clouds
320,Kavaratti,IN,10.5669,72.642,81.41000000000008,70,62,0.32,broken clouds
321,Muzhi,RU,65.3667,64.6667,30.36200000000006,94,100,5.23,overcast clouds
322,Sabha,LY,27.0377,14.4283,66.66800000000009,38,1,2.21,clear sky
323,Rognan,NO,67.0953,15.3878,43.05200000000008,88,100,2.37,overcast clouds
324,Ornskoldsvik,SE,63.2909,18.7153,31.154000000000053,93,75,1.54,broken clouds
325,Oksfjord,NO,70.2396,22.3479,42.98000000000004,95,100,5.91,light rain
326,Tandil,AR,-37.3217,-59.1332,52.682000000000016,35,100,8.17,overcast clouds
327,Lerwick,GB,60.1545,-1.1494,53.24000000000002,90,76,8.95,broken clouds
328,Salalah,OM,17.0151,54.0924,76.1,71,8,1.52,clear sky
329,San Andres,CO,12.5847,-81.7006,87.8180000000001,62,20,3.6,few clouds
330,Sakaraha,MG,-22.9,44.5333,75.65,59,34,2.0,scattered clouds
331,Shar,KZ,49.5886,81.0453,45.01400000000003,68,100,6.37,overcast clouds
332,Manta,EC,-0.95,-80.7333,74.4260000000001,73,90,5.58,overcast clouds
333,West Bay,KY,19.3667,-81.4167,87.87200000000004,70,20,5.66,few clouds
334,Peru,US,40.7537,-86.0689,63.518000000000086,76,100,3.46,overcast clouds
335,Pascagoula,US,30.3658,-88.5561,76.40600000000003,68,3,4.63,clear sky
336,Hoopstad,ZA,-27.8327,25.9083,66.45200000000008,65,74,1.44,broken clouds
337,Camargo,MX,27.6667,-105.1667,75.2,20,93,1.44,overcast clouds
338,Urumqi,CN,43.801,87.6005,32.95400000000005,60,0,2.0,clear sky
339,Baherden,TM,38.4362,57.4316,57.48800000000004,65,0,3.47,clear sky
340,Zhanaozen,KZ,43.3,52.8,52.30400000000006,73,82,4.27,broken clouds
341,Oliveira Dos Brejinhos,BR,-12.3169,-42.8961,76.65800000000002,70,98,1.15,overcast clouds
342,Dalkola,IN,25.85,87.85,70.12400000000002,76,0,1.47,clear sky
343,Mayahi,NE,13.9553,7.6712,80.51000000000008,16,0,4.32,clear sky
344,Dzilam Gonzalez,MX,21.2833,-88.9333,84.36200000000005,53,0,3.68,clear sky
345,Corn Island,NI,12.1694,-83.0418,82.85,69,64,3.93,broken clouds
346,Havre-Saint-Pierre,CA,50.2334,-63.5986,46.76000000000008,76,0,7.2,clear sky
347,Ous,RU,60.9058,61.5186,27.57200000000004,91,100,4.99,light snow
348,Conde,BR,-7.2597,-34.9075,80.06000000000009,69,20,5.14,few clouds
349,Medea,DZ,36.2642,2.7539,63.55400000000006,37,100,0.78,overcast clouds
350,Plettenberg Bay,ZA,-34.0527,23.3716,59.82800000000007,67,100,4.71,overcast clouds
351,Coihaique,CL,-45.5752,-72.0662,54.21200000000006,40,20,4.12,few clouds
352,Maxixe,MZ,-23.8597,35.3472,75.25400000000005,84,52,4.56,broken clouds
353,Rocha,UY,-34.4833,-54.3333,54.446000000000055,95,100,6.1,overcast clouds
354,Hambantota,LK,6.1241,81.1185,79.12400000000002,82,97,3.03,overcast clouds
355,Oistins,BB,13.0667,-59.5333,86.09000000000003,74,40,4.12,scattered clouds
356,Port-Gentil,GA,-0.7193,8.7815,80.56400000000004,89,40,4.12,scattered clouds
357,Sheopur,IN,25.6667,76.7,68.48600000000008,46,0,1.3,clear sky
358,Walvis Bay,NA,-22.9575,14.5053,63.55400000000006,77,99,1.03,overcast clouds
359,Marawi,PH,7.9986,124.2928,68.77400000000002,87,100,1.79,overcast clouds
360,Sturgeon Falls,CA,46.3646,-79.9326,60.76400000000004,65,82,3.17,broken clouds
361,Riyadh,SA,24.6877,46.7219,78.94400000000007,15,39,3.28,scattered clouds
362,Socond,RO,47.5667,22.95,54.17600000000009,87,100,0.51,overcast clouds
363,Great Yarmouth,GB,52.6083,1.7305,57.02000000000007,88,33,6.45,scattered clouds
364,Miraflores,MX,19.2167,-98.8083,75.97400000000002,59,64,1.02,moderate rain
365,Capim Grosso,BR,-11.3811,-40.0128,83.75,45,38,5.29,scattered clouds
366,Beyneu,KZ,45.3167,55.2,49.15400000000005,65,97,7.3,overcast clouds
367,Hornepayne,CA,49.2138,-84.7705,54.391999999999996,61,58,3.2,broken clouds
368,Kismayo,SO,-0.3582,42.5454,78.33200000000002,85,23,4.52,light rain
369,Salisbury,GB,51.0693,-1.7957,59.018000000000086,87,40,4.12,scattered clouds
370,Novo Mesto,SI,45.804,15.1689,49.658,81,13,0.81,few clouds
371,Dunmore Town,BS,25.5,-76.65,80.13200000000002,77,25,6.31,scattered clouds
372,Sarankhola,BD,22.3082,89.7897,69.40400000000005,80,0,1.81,clear sky
373,Turukhansk,RU,65.8167,87.9833,24.494000000000074,96,100,6.54,snow
374,Malmesbury,ZA,-33.4608,18.7271,57.776000000000096,79,0,3.56,clear sky
375,Port Blair,IN,11.6667,92.75,79.98800000000006,79,87,2.64,overcast clouds
376,Bela,IN,25.9333,81.9833,69.42200000000004,56,0,1.31,clear sky
377,Chillan,CL,-36.6066,-72.1034,65.82200000000003,25,0,9.72,clear sky
378,Harlingen,US,26.1906,-97.6961,82.49000000000002,35,9,2.28,clear sky
379,Mirabad,AF,30.4362,61.8383,65.75,46,59,4.16,broken clouds
380,Nurota,UZ,40.5614,65.6886,47.87600000000009,63,56,0.15,broken clouds
381,Adilcevaz,TR,38.8039,42.7342,49.04600000000005,43,0,2.98,clear sky
382,Vila Do Maio,CV,15.1333,-23.2167,79.26800000000009,79,28,5.95,scattered clouds
383,Key West,US,24.5557,-81.7826,84.99199999999999,74,3,4.92,clear sky
384,Inhambane,MZ,-23.865,35.3833,75.83000000000004,83,55,5.02,broken clouds
385,Mehriz,IR,31.5917,54.4318,59.504000000000055,36,71,0.36,broken clouds
386,Lubango,AO,-14.9172,13.4925,63.320000000000064,84,31,0.28,light rain
387,Burgeo,CA,47.6167,-57.6152,49.1,73,43,5.52,scattered clouds
388,Bhatkal,IN,13.9667,74.5667,77.9,61,11,2.59,few clouds
389,Maragogi,BR,-9.0122,-35.2225,76.78399999999999,74,52,3.73,broken clouds
390,Saquena,PE,-4.6667,-73.5167,85.74800000000002,61,97,0.62,overcast clouds
391,Maureni,RO,45.4039,21.5025,52.37600000000009,66,94,0.85,overcast clouds
392,Gorokhovets,RU,56.1947,42.7003,34.28600000000007,80,100,6.12,overcast clouds
393,Iquitos,PE,-3.7481,-73.2472,89.47400000000002,51,85,1.21,overcast clouds
394,Oranjemund,NA,-28.55,16.4333,58.80200000000008,88,50,6.26,scattered clouds
395,Udala,ES,43.0778,-2.5125,58.694000000000074,97,87,1.69,light rain
396,Praia Da Vitoria,PT,38.7333,-27.0667,59.75600000000003,72,85,8.04,overcast clouds
397,Raahe,FI,64.6833,24.4833,30.29000000000002,70,49,2.4,scattered clouds
398,Neustadt,DE,49.7117,12.0872,59.14400000000008,79,71,0.54,broken clouds
399,Corrente,BR,-3.7367,-43.3394,88.73600000000008,40,57,3.41,broken clouds
400,Loandjili,CG,-4.7561,11.8578,78.17000000000007,88,85,2.67,overcast clouds
401,Capinzal,BR,-27.3436,-51.6119,68.52200000000005,99,100,1.89,light rain
402,Butterworth,MY,5.3991,100.3638,82.34600000000006,87,40,5.14,heavy intensity rain
403,Buritis,BR,-15.6178,-46.4233,81.48200000000003,54,100,0.6,overcast clouds
404,Igarka,RU,67.4667,86.5833,26.15,96,100,6.06,snow
405,Allentown,US,40.6084,-75.4902,64.184,42,0,0.45,clear sky
406,Changji,CN,44.0167,87.3167,36.391999999999996,60,0,2.0,clear sky
407,Kalevala,RU,65.2,31.1667,29.156000000000027,82,49,5.35,scattered clouds
408,Belmonte,BR,-15.8631,-38.8828,76.87400000000002,82,29,4.54,scattered clouds
409,Saint-Georges,GD,12.0564,-61.7485,76.11800000000008,88,100,1.4,overcast clouds
410,Vryburg,ZA,-26.9566,24.7284,74.66000000000008,19,99,4.05,overcast clouds
411,Sorland,NO,67.667,12.6934,44.45600000000003,72,100,6.39,overcast clouds
412,Henties Bay,NA,-22.116,14.2845,60.36800000000009,81,83,2.73,broken clouds
413,Ferme-Neuve,CA,46.7001,-75.4493,52.10600000000003,61,1,2.64,clear sky
414,Ylivieska,FI,64.0833,24.55,38.31800000000008,89,29,1.04,scattered clouds
415,Usta Muhammad,PK,28.1794,68.0445,75.70400000000006,31,0,2.19,clear sky
416,Domoni,KM,-12.2569,44.5319,76.17200000000004,84,17,2.95,few clouds
417,Gulbarga,IN,17.3333,76.8333,64.88600000000008,69,2,3.38,clear sky
418,Ivanivka,UA,46.7208,34.553,49.604000000000056,84,4,4.49,clear sky
419,Karrapur,IN,23.95,78.85,63.733999999999995,52,0,0.49,clear sky
420,Rudnya,RU,54.947,31.0934,36.08600000000007,65,53,6.89,broken clouds
421,San Juan Del Sur,NI,11.2529,-85.8705,83.01200000000006,70,39,4.88,scattered clouds
422,Coquimbo,CL,-29.9533,-71.3436,62.33000000000004,72,100,5.14,overcast clouds
423,Moissac,FR,44.1024,1.0945,64.47200000000004,67,100,2.47,overcast clouds
424,Kyzyl-Suu,KG,42.3414,78.0056,43.12400000000001,61,98,2.24,overcast clouds
425,Mango,US,27.9797,-82.3065,89.25800000000001,62,0,1.79,clear sky
426,Bokoro,TD,12.3807,17.0568,86.18000000000004,20,100,5.48,overcast clouds
427,Santo Antonio Do Ica,BR,-3.1022,-67.9397,87.08000000000004,66,91,0.27,overcast clouds
428,Rodas,CU,22.3408,-80.5572,83.53399999999999,63,84,4.37,broken clouds
429,Varkkallai,IN,8.7341,76.7067,80.38399999999999,93,96,1.77,overcast clouds
430,Bereda,ES,43.2686,-7.5406,52.41200000000006,100,100,0.68,overcast clouds
431,Camacupa,AO,-12.0167,17.4833,62.780000000000044,85,81,0.67,broken clouds
432,Beboto,TD,8.2668,16.939,76.04600000000005,57,11,0.25,few clouds
433,Nara,JP,34.6851,135.8049,51.69199999999999,81,0,0.98,clear sky
434,Abay,KZ,49.6311,72.8539,34.17800000000007,95,100,6.59,light snow
435,Carnarvon,AU,-24.8667,113.6333,60.56600000000001,58,0,10.88,clear sky
436,Chapais,CA,49.7834,-74.8492,55.184,53,96,4.83,overcast clouds
437,Birao,CF,10.2849,22.7882,78.89000000000001,35,34,2.38,scattered clouds
438,Karasburg,NA,-28.0167,18.75,66.18200000000002,29,83,7.18,broken clouds
439,Gelibolu,TR,40.4103,26.6708,57.84800000000003,74,0,2.95,clear sky
440,Uray,RU,60.1247,64.7758,28.79600000000005,56,100,5.78,overcast clouds
441,Mojo,ET,8.6,39.1167,57.21800000000009,32,39,2.05,scattered clouds
442,Kamenka,RU,51.3223,42.7678,46.346000000000046,82,100,7.04,overcast clouds
443,Bardiyah,LY,31.7561,25.0865,66.97400000000002,70,15,3.78,light rain
444,Gasa,PS,31.5,34.4667,66.88399999999999,65,0,2.97,clear sky
445,Venice,US,27.0998,-82.4543,87.83600000000007,74,2,0.89,clear sky
446,Otjiwarongo,NA,-20.4637,16.6477,74.44400000000007,29,88,3.9,overcast clouds
447,Bolu,TR,40.6667,31.5833,46.688000000000045,51,1,1.21,clear sky
448,Tamandare,BR,-8.7597,-35.1047,77.27000000000007,73,26,3.91,scattered clouds
449,Remedios,CU,22.4947,-79.5458,81.35600000000002,74,7,4.02,clear sky
450,Caraballeda,VE,10.6112,-66.8522,84.27200000000005,65,100,3.6,overcast clouds
451,Kirando,TZ,-7.4167,30.6,79.08800000000005,57,96,1.26,overcast clouds
452,Espanola,US,35.9911,-106.0806,62.51000000000008,22,99,0.89,overcast clouds
453,Areado,BR,-21.3586,-46.1456,70.68200000000002,85,97,0.87,light rain
454,Male,MV,4.1748,73.5089,81.05000000000001,74,23,3.51,few clouds
455,Buenaventura,CO,3.8801,-77.0312,79.05200000000008,85,83,1.73,broken clouds
456,Gelemso,ET,8.8167,40.5167,59.63000000000004,29,5,1.4,clear sky
457,Port Said,EG,31.2565,32.2841,73.09400000000008,68,0,3.76,clear sky
458,Abreus,CU,22.2775,-80.5675,84.72200000000004,59,79,4.3,light rain
459,Talnakh,RU,69.4865,88.3972,20.21000000000008,95,100,6.46,light snow
460,Kudahuvadhoo,MV,2.6708,72.8944,80.56400000000004,77,18,4.18,few clouds
461,Ati,TD,13.2154,18.3353,87.60200000000009,18,100,6.65,overcast clouds
462,Constantine,DZ,36.365,6.6147,60.20600000000003,44,0,2.06,clear sky
463,Mocuba,MZ,-16.8392,36.9856,72.86000000000008,84,0,2.32,clear sky
464,Nigel,ZA,-26.4314,28.4771,66.2,60,81,1.87,broken clouds
465,Uusikaupunki,FI,60.8004,21.4084,43.71800000000009,72,39,3.54,scattered clouds
466,Inirida,CO,3.8653,-67.9239,82.00400000000005,82,100,1.03,overcast clouds
467,Pankovka,RU,58.5,31.1999,36.391999999999996,58,6,7.15,clear sky
468,Vestmanna,FO,62.1564,-7.1664,49.11800000000009,93,100,8.23,overcast clouds
469,Masvingo,ZW,-20.0637,30.8277,71.51000000000008,49,51,2.88,broken clouds
470,Djougou,BJ,9.7085,1.666,75.93800000000005,47,1,1.39,clear sky
471,Tanabi,BR,-20.6264,-49.6492,85.76600000000002,42,84,3.81,broken clouds
472,Savannah Bight,HN,16.45,-85.85,82.86800000000008,65,59,3.9,broken clouds
473,Yakovlevo,RU,50.8603,36.4478,48.45200000000008,76,100,7.91,overcast clouds
474,Ouadda,CF,8.0777,22.4007,74.22800000000007,50,24,1.55,few clouds
475,Kirovskiy,RU,45.0917,133.5136,32.61200000000006,67,94,2.6,overcast clouds
476,Barra Patuca,HN,15.8,-84.2833,83.40800000000002,69,8,4.2,clear sky
477,Mushie,CD,-3.0167,16.9,73.22000000000006,94,100,1.52,moderate rain
478,Abu Dhabi,AE,24.4667,54.3667,78.96200000000006,83,29,3.75,scattered clouds
479,Bonfim,BR,3.0833,-59.95,83.66000000000008,71,85,1.95,overcast clouds
480,Yalta,UA,44.5,34.1667,58.73000000000005,82,100,1.14,overcast clouds
481,Puerto Narino,CO,-3.7703,-70.3831,88.46600000000001,61,96,1.31,overcast clouds
482,Santa Ana,US,33.7456,-117.8678,88.934,43,0,1.79,clear sky
483,Ulagan,RU,50.6321,87.9563,29.462000000000057,52,100,0.75,overcast clouds
484,Nouadhibou,MR,20.931,-17.0347,72.15800000000002,69,100,6.31,overcast clouds
485,Doha,QA,25.2867,51.5333,82.38200000000002,69,0,0.51,clear sky
486,Verkhnyaya Inta,RU,65.9811,60.3094,21.11000000000008,87,17,3.21,few clouds
487,Sindor,RU,62.8629,51.8905,32.81000000000008,97,100,3.82,overcast clouds
488,Bodden Town,KY,19.2833,-81.25,86.0,67,10,4.02,clear sky
489,Arlit,NE,18.7369,7.3853,77.73800000000006,18,0,6.67,clear sky
490,Sept-Iles,CA,50.2001,-66.3821,49.04600000000005,76,84,1.34,broken clouds
491,Ponta Delgada,PT,37.7333,-25.6667,61.52000000000007,77,40,9.26,scattered clouds
492,Sao Sebastiao,BR,-23.76,-45.4097,75.29000000000002,89,96,2.02,overcast clouds
493,Sudak,UA,44.85,34.9667,57.75800000000001,80,100,2.52,overcast clouds
494,Belyy Yar,RU,53.6039,91.3903,10.291999999999994,85,0,2.0,clear sky
495,Goya,AR,-29.14,-59.2626,62.438000000000045,70,100,9.6,overcast clouds
496,Le Vauclin,MQ,14.5452,-60.8388,82.85,83,0,0.51,clear sky
497,Santa Marinella,IT,42.0345,11.8536,63.68000000000004,67,5,2.36,clear sky
498,Beinamar,TD,8.6698,15.3813,75.63200000000002,50,52,1.08,broken clouds
499,Kuytun,RU,54.3419,101.5036,21.128000000000064,77,21,1.2,few clouds
500,Nuuk,GL,64.1835,-51.7216,32.61200000000006,80,75,2.06,light snow
501,Pattoki,PK,31.0167,73.85,70.01600000000002,33,0,3.37,clear sky
502,Talara,PE,-4.5772,-81.2719,72.35600000000002,64,0,6.69,clear sky
503,Dori,BF,14.0354,-0.0345,83.51600000000002,17,0,3.94,clear sky
504,Araguaina,BR,-7.1911,-48.2072,88.37600000000009,44,100,1.16,overcast clouds
505,Takoradi,GH,4.8845,-1.7554,78.83600000000007,83,26,3.23,light rain
506,Kabompo,ZM,-13.5927,24.2008,66.36200000000005,71,49,1.56,scattered clouds
507,Newcastle,AU,-32.9272,151.7765,67.82000000000006,71,0,3.09,clear sky
508,Zomba,MW,-15.386,35.3188,71.15,64,0,1.88,clear sky
509,Mega,ET,4.05,38.3,60.674000000000014,80,9,2.89,clear sky
510,Bowmore,US,34.9421,-79.3031,67.91000000000008,63,100,2.06,overcast clouds
511,Jizan,SA,17.3333,42.6667,85.28000000000004,58,18,1.02,few clouds
512,Kuruman,ZA,-27.4524,23.4325,70.98800000000006,18,54,3.24,broken clouds
513,Lunenburg,CA,44.3835,-64.3155,59.0,60,0,2.5,clear sky
514,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,82.32800000000006,74,100,0.62,overcast clouds
515,Holland,US,42.7875,-86.1089,63.05,58,0,3.09,clear sky
516,Bilma,NE,18.6853,12.9164,73.63399999999999,24,0,4.72,clear sky
517,Iaciara,BR,-14.0958,-46.6317,80.79800000000003,55,96,1.67,overcast clouds
518,Marzuq,YE,14.4,46.4667,66.18200000000002,51,78,1.48,broken clouds
519,Divo,CI,5.8397,-5.36,73.81400000000004,96,68,1.11,broken clouds
520,Tessalit,ML,20.1986,1.0114,76.60400000000006,19,90,5.07,overcast clouds
521,Teguldet,RU,57.3064,88.1667,23.522000000000034,77,70,2.88,broken clouds
522,Bumba,CD,2.1833,22.4667,71.02400000000002,96,100,1.05,light rain
523,Watsa,CD,3.0372,29.5355,63.932000000000016,96,94,0.84,overcast clouds
524,Oum Hadjer,TD,13.2954,19.6966,85.83800000000005,21,78,4.66,broken clouds
525,Volta Redonda,BR,-22.5231,-44.1042,76.22600000000008,76,62,1.98,broken clouds
526,Djenne,ML,13.9061,-4.5533,83.37200000000004,15,46,3.69,scattered clouds
527,Rawson,AR,-43.3002,-65.1023,52.556000000000026,36,8,8.78,clear sky
528,Kambove,CD,-10.8764,26.5969,68.75600000000003,53,81,1.94,broken clouds
529,Juba,SS,4.8517,31.5825,73.47200000000004,76,76,2.69,broken clouds
530,Abrau-Dyurso,RU,44.69,37.59,56.66000000000008,89,100,6.79,moderate rain
531,Angoche,MZ,-16.2325,39.9086,77.558,82,0,3.75,clear sky
532,Umba,RU,66.6871,34.3429,31.76600000000001,83,17,5.99,few clouds
533,Chiredzi,ZW,-21.05,31.6667,76.22600000000008,48,42,2.67,scattered clouds
534,Sao Mateus,BR,-18.7161,-39.8589,76.19000000000003,83,95,5.44,overcast clouds
535,Cabras,IT,39.93,8.5314,63.320000000000064,82,91,2.84,overcast clouds
536,Bure,ET,10.7,37.0667,54.104000000000056,78,83,2.14,broken clouds
537,Upington,ZA,-28.4478,21.2561,69.17000000000007,25,36,5.75,scattered clouds
538,Ermelo,ZA,-26.5333,29.9833,60.08000000000004,76,100,3.3,light rain
539,Mattru,SL,7.6244,-11.8332,75.41600000000001,92,5,1.42,clear sky
540,San Lawrenz,MT,36.0553,14.204,65.858,77,0,2.06,clear sky
541,High Rock,BS,26.6208,-78.2833,78.8180000000001,74,4,7.57,clear sky
542,Naifaru,MV,5.4444,73.3657,80.65400000000005,72,32,3.74,scattered clouds
543,Colonial Park,US,40.3006,-76.8097,60.026000000000096,67,75,3.13,broken clouds
544,Sikasso,ML,10.9167,-7.0,76.44200000000001,35,0,1.48,clear sky
545,Bengkulu,ID,-3.8004,102.2655,74.2100000000001,90,99,1.93,light rain
546,Roald,NO,62.5833,6.1333,56.33600000000007,87,20,2.57,few clouds
547,Terra Santa,BR,-2.1042,-56.4869,92.71400000000003,37,100,1.57,overcast clouds
548,Valkeala,FI,60.9401,26.7979,36.30200000000008,80,0,4.63,clear sky
549,Udomlya,RU,57.8794,34.9925,32.21600000000001,69,99,7.9,overcast clouds
550,Vagur,FO,61.4732,-6.8119,50.57600000000009,92,76,11.13,broken clouds
551,Storforshei,NO,66.4043,14.5233,37.65200000000008,93,20,1.03,few clouds
552,Beni Suef,EG,29.0731,31.0979,70.23200000000003,54,0,4.18,clear sky
553,Kenitra,MA,34.261,-6.5802,61.556000000000026,62,95,1.46,overcast clouds
554,Frederico Westphalen,BR,-27.3592,-53.3944,64.43600000000006,99,100,0.77,light rain
555,Tamala,RU,52.541,43.2515,39.72200000000004,74,100,6.33,overcast clouds
556,Luga,RU,58.7372,29.8453,36.98600000000007,62,7,6.27,clear sky
557,Lethem,GY,3.3803,-59.7968,81.80600000000004,78,100,1.95,overcast clouds
558,Gurkovo,BG,42.6667,25.8,59.05400000000006,53,15,1.69,few clouds
559,Puerto Colombia,CO,10.9878,-74.9547,89.69000000000003,68,100,6.37,overcast clouds
560,Medvedka,RU,61.1629,46.387,36.5,98,100,2.51,overcast clouds
561,Shache,CN,38.4167,77.2406,48.14600000000005,34,33,1.02,scattered clouds
562,Ambilobe,MG,-13.2,49.05,72.44600000000005,75,49,2.46,scattered clouds
563,Rochegda,RU,62.8,43.25,36.68000000000004,91,99,2.66,overcast clouds
564,Paulo Afonso,BR,-9.4061,-38.2147,86.61200000000005,36,39,3.38,scattered clouds
565,Mbandaka,CD,0.0487,18.2603,75.84800000000003,83,98,1.37,overcast clouds
566,Thompson,CA,55.7435,-97.8558,40.658,66,100,3.79,overcast clouds
567,Syamzha,RU,60.0158,41.0614,31.712000000000057,95,100,1.48,light snow
568,Hofn,IS,64.2539,-15.2082,45.44600000000005,98,100,5.16,overcast clouds
569,Manakara,MG,-22.1333,48.0167,69.98000000000005,91,2,2.75,light rain
570,Bandarbeyla,SO,9.4942,50.8122,78.09800000000003,81,28,4.87,scattered clouds
571,Saint-Francois,FR,46.4154,3.9054,53.042,87,0,2.06,clear sky
572,Buraydah,SA,26.326,43.975,74.40800000000002,13,40,3.65,scattered clouds
573,Bad Doberan,DE,54.1071,11.9005,56.102000000000075,88,61,2.2,broken clouds
574,Kangaba,ML,11.9333,-8.4167,77.108,37,40,1.69,scattered clouds
575,Ostrogozhsk,RU,50.8664,39.0756,48.12800000000007,72,100,8.03,overcast clouds
576,Paso De Carrasco,UY,-34.8603,-56.0522,54.95,85,100,8.75,overcast clouds
577,Marsh Harbour,BS,26.5412,-77.0636,80.07800000000006,75,12,7.53,few clouds
578,Yarada,IN,17.65,83.2667,76.51400000000004,69,99,2.82,overcast clouds
579,Coruripe,BR,-10.1256,-36.1756,76.73000000000005,79,78,4.43,broken clouds
580,La Paz,BO,-16.5,-68.15,62.11400000000003,28,53,1.55,broken clouds
581,Tocopilla,CL,-22.092,-70.1979,64.77800000000008,62,21,2.45,few clouds
582,Tanout,NE,14.9709,8.8879,77.70200000000008,17,0,4.7,clear sky
583,Nikel,RU,69.4128,30.222,33.98000000000004,90,14,3.16,few clouds
584,Warrington,GB,53.3925,-2.5802,55.50800000000001,87,20,4.12,few clouds
585,Brigantine,US,39.4101,-74.3646,61.05200000000008,77,0,3.6,clear sky
586,Porto Walter,BR,-8.2686,-72.7439,88.66400000000004,54,100,1.29,overcast clouds
587,Akot,IN,21.0964,77.0586,67.40600000000003,60,0,2.98,clear sky
588,Majholi,IN,23.5,79.9167,62.16800000000009,61,0,0.92,clear sky
589,Mahanoro,MG,-19.9,48.8,69.15200000000007,89,0,1.85,clear sky
590,Cololaca,HN,14.3,-88.8833,79.808,67,90,0.1,overcast clouds
591,Saryagash,KZ,41.4511,69.1701,49.964000000000034,85,100,1.13,overcast clouds
592,Gayny,RU,60.3071,54.3241,33.530000000000044,97,100,4.39,light snow
593,Isla Mujeres,MX,21.2311,-86.731,86.16200000000006,65,0,3.51,clear sky
594,Bonthe,SL,7.5264,-12.505,78.80000000000001,85,19,2.92,light rain
595,Carballo,ES,43.213,-8.691,58.87400000000001,91,100,1.64,overcast clouds
596,Altrincham,GB,53.3875,-2.3485,55.13000000000004,87,24,3.6,few clouds
597,Buta,CD,2.7858,24.73,70.28600000000007,99,100,0.32,light rain
598,Alta Floresta,BR,-9.8756,-56.0861,86.82800000000006,56,95,0.48,overcast clouds
599,Shieli,KZ,44.1667,66.75,41.75600000000003,66,27,2.63,scattered clouds
600,Mayumba,GA,-3.432,10.6554,77.45,87,70,1.18,light rain
601,Kastamonu,TR,41.5,33.6667,44.33000000000004,67,7,0.9,clear sky
602,Nikki,BJ,9.9401,3.2108,76.62200000000004,42,0,1.71,clear sky
603,Arua,UG,3.0201,30.9111,63.158,89,99,0.87,light rain
604,Goryachegorsk,RU,55.4053,88.9154,21.074000000000012,73,86,2.99,overcast clouds
605,Inverness,GB,57.4791,-4.224,53.51000000000008,92,20,0.51,moderate rain
606,Senneterre,CA,48.3835,-77.2328,52.10600000000003,55,4,4.09,clear sky
607,Acari,PE,-15.4311,-74.6158,73.41800000000009,54,1,3.84,clear sky
608,Custoias,PT,41.1053,-7.321,58.13600000000007,74,90,1.44,overcast clouds
609,Frolovo,RU,49.7713,43.6622,50.39600000000005,79,90,7.63,overcast clouds
610,Almeirim,BR,-1.5233,-52.5817,85.51400000000004,59,97,0.89,overcast clouds
611,Opuwo,NA,-18.0607,13.84,76.83800000000005,30,82,2.03,broken clouds
612,Ratnagiri,IN,16.9833,73.3,74.03000000000004,55,0,3.41,clear sky
613,Manoharpur,IN,27.3,75.95,69.7100000000001,37,0,1.16,clear sky
614,Kralendijk,BQ,12.15,-68.2667,84.18200000000002,79,20,4.12,few clouds
615,Araxa,BR,-19.5933,-46.9406,71.47400000000002,74,89,1.27,overcast clouds
616,Mamallapuram,IN,12.6264,80.1722,80.65400000000005,88,100,4.35,overcast clouds
617,Beni Mazar,EG,28.4962,30.8029,71.02400000000002,40,0,3.17,clear sky
618,Bud,US,39.447,-86.1758,59.018000000000086,97,100,4.2,overcast clouds
619,Pilar,BR,-9.5972,-35.9567,75.12800000000007,78,33,3.08,scattered clouds
620,Dhidhdhoo,MV,6.8833,73.1,80.6,68,11,3.65,few clouds
621,Praia,CV,14.9215,-23.5087,79.34000000000003,78,0,8.23,clear sky
622,Darnah,LY,32.767,22.6367,67.06400000000004,70,0,3.6,clear sky
623,Arras,FR,50.293,2.7819,55.65200000000008,91,100,3.33,overcast clouds
624,Kholmogory,RU,64.2229,41.656,34.84400000000007,94,79,1.72,broken clouds
625,Deer Lake,CA,49.1667,-57.4316,45.608000000000004,80,6,4.68,clear sky
626,Boende,CD,-0.2167,20.8667,71.02400000000002,97,96,1.12,overcast clouds
627,Le Pradet,FR,43.1066,6.0172,65.62400000000002,84,99,1.54,overcast clouds
628,Colesberg,ZA,-30.72,25.0972,54.986000000000075,62,78,14.32,broken clouds
629,Pedasi,PA,7.5333,-80.0333,81.0680000000001,74,88,2.6,overcast clouds
630,Ovalle,CL,-30.5983,-71.2003,72.80600000000004,41,0,3.46,clear sky
631,Pangoa,PE,-12.1167,-73.0,76.71200000000006,90,29,1.22,scattered clouds
632,Chingirlau,KZ,51.095,54.0814,43.141999999999996,89,100,11.26,light rain
633,Raniganj,IN,23.6167,87.1333,70.30400000000006,70,2,2.07,clear sky
634,Maniitsoq,GL,65.4167,-52.9,25.988000000000046,68,96,2.68,overcast clouds
635,Adeje,ES,28.1227,-16.726,73.09400000000008,66,20,3.09,few clouds
636,Dawlatabad,AF,36.4141,64.9053,56.75,64,82,2.71,broken clouds
637,Staryy Nadym,RU,65.6118,72.6842,24.8,91,98,7.33,overcast clouds
638,Grand-Lahou,CI,5.1367,-5.0242,77.9,88,67,3.37,light rain
639,Ust-Tsilma,RU,65.441,52.1498,33.78200000000002,92,99,3.16,overcast clouds
